url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-860-00060,FOIL-2022-860-00060,"Good afternoon.  My name is Kievon Harper, & I am not sure if I’m reaching out to the rig",,Closed,Department of Records and Information Services (DORIS),2022-02-23 22:00:00+00:00
