url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-04128,FOIL-2022-056-04128,Domestic incident involving Lars Kielhorn and Yvonne Kielhorn at 750 Columbus Ave Apt 9G,,Open,New York City Police Department (NYPD),2022-07-22 21:00:00+00:00
