url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-806-00430,FOIL-2022-806-00430,502 JED REALTY - PREVIOUS RENT & BUILDING FILING,,Open,Department of Housing Preservation and Development (HPD),2022-06-21 21:00:00+00:00
