url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-806-00025,FOIL-2022-806-00025,"Selected exhibits for River Commons, a response to Jerome Anthony RFP Site A",,Open,Department of Housing Preservation and Development (HPD),2022-04-11 21:00:00+00:00
