url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-00823,FOIL-2022-056-00823,NYPD FOIL Request 911 Logs,,Open,New York City Police Department (NYPD),2022-06-01 21:00:00+00:00
