url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-040-00115,FOIL-2022-040-00115,Email that was sent to the DOE,,Open,Department of Education (DOE),2022-03-10 22:00:00+00:00
