url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2021-826-05757,FOIL-2021-826-05757,Environmental Records for 832 Rutland Road,,Closed,Department of Environmental Protection (DEP),2022-05-12 21:00:00+00:00
