url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-01249,FOIL-2022-056-01249,ARGUS Camera Footage - 7/28/21  8th Avenue and West 46th Street,,Closed,New York City Police Department (NYPD),2022-02-01 22:00:00+00:00
