url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-057-02708,FOIL-2022-057-02708,"Fuel Tank Special Report- 252-02 Union Turnpike, Bellerose, NY",,Open,New York City Fire Department (FDNY),2022-03-04 22:00:00+00:00
