url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-00062,FOIL-2022-056-00062,Mian Quadry's entire sealed arrest report. His previous Foil-2021-056-15518.,,Closed,New York City Police Department (NYPD),2022-01-10 22:00:00+00:00
