url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-826-01284,FOIL-2022-826-01284,As-Built Drainage Record Plans for Neighborhoods Near NY440 @ Fresh Kills Landfill,,Open,Department of Environmental Protection (DEP),2022-07-28 21:00:00+00:00
