url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-03631,FOIL-2022-056-03631,Landlord broke into house and broke my washer machine,,Closed,New York City Police Department (NYPD),2022-03-08 22:00:00+00:00
