url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-826-00121,FOIL-2022-826-00121,"Any environmental related documents regarding 200 Fifth Ave, NY, NY 10010",,Closed,Department of Environmental Protection (DEP),2022-05-24 21:00:00+00:00
