url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-826-01009,FOIL-2022-826-01009,Record re Rule as to Definition of Processing Device,,Open,Department of Environmental Protection (DEP),2022-07-15 21:00:00+00:00
