url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-226-00093,FOIL-2022-226-00093,Request for video footage,,Closed,NYC Commission on Human Rights (CCHR),2022-04-01 21:00:00+00:00
