url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-134-00010,FOIL-2022-134-00010,Police report,,Closed,Civil Service Commission (CSC),2022-03-22 21:00:00+00:00
