url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-806-00393,FOIL-2022-806-00393,Construction Contract - Cornaga Commons - 19-38 Cornaga Ave - Queens BL 15561; Lot 58,,Open,Department of Housing Preservation and Development (HPD),2022-06-14 21:00:00+00:00
