url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-057-03782,FOIL-2022-057-03782,Fire Violation Special Report: 2463 HUGHES AVENUE,,Open,New York City Fire Department (FDNY),2022-03-23 21:00:00+00:00
