url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-841-00089,FOIL-2022-841-00089,303 Lexington Ave - Road Construction Projects,,Open,Department of Transportation (DOT),2022-07-07 21:00:00+00:00
