url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-846-00173,FOIL-2022-846-00173,"Piping Plover nesting data in Rockaway Beach, Queens New York from 2001-2011.",,Open,Department of Parks and Recreation (DPR),2022-03-22 21:00:00+00:00
