url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2021-841-05790,FOIL-2021-841-05790,Footage from DOT traffic camera at Linden Blvd and Pennsylvania Avenue,,Open,Department of Transportation (DOT),2022-06-29 21:00:00+00:00
