url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-059-00006,FOIL-2022-059-00006,2021-29-BZ ; architectural drawings and rendering of planned building,,Closed,Board of Standards and Appeals (BSA),2022-02-15 22:00:00+00:00
