url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-057-02449,FOIL-2022-057-02449,"Fire Marsha's report for the fire at 687 E42nd Street, Brooklyn on 2/20/22",,Open,New York City Fire Department (FDNY),2022-07-06 21:00:00+00:00
