url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-836-00281,FOIL-2022-836-00281,Pilot Tax Information for 121 West 125th Street,,Open,Department of Finance (DOF),2022-05-17 21:00:00+00:00
