url,foil_id,title,agency_request_summary,status,ass_agency,due_date
https://a860-openrecords.nyc.gov/request/view/FOIL-2022-056-00571,FOIL-2022-056-00571,"Video Footage, Photographs and/or Still Images",,Closed,New York City Police Department (NYPD),2022-01-20 22:00:00+00:00
